CODCLIFOR;RAGIONESOCIALE;CODAGENTE1;AGENTE;DOCUMENTO;TIPODOCUMENTO;NUMRIFDOC;DATARIFDOC;ESERCIZIO;TIPODOC;NUMERODOC;BIS;DATADOC;INCOTERM;DESCRIZIONEPAGAMENTO;DATASCADENZA;IMPORTOSCEURO;DESTINAZIONE;IDOBJECT;EXPORTCRM
C  1038;LEMMEL S.A.;;NULL;DCG/2016/1144;DDT Campionatura Cliente;1144;2016-11-14 00:00:00.000;2016;DCG;1144;;2016-11-14 00:00:00.000;EXW TRICERRO;RIM.DIR.90 GG DF;NULL;NULL;;113203;437956
C  1038;LEMMEL S.A.;;NULL;DCG/2016/1164;DDT Campionatura Cliente;1164;2016-11-15 00:00:00.000;2016;DCG;1164;;2016-11-15 00:00:00.000;EXW TRICERRO;RIM.DIR.90 GG DF;NULL;NULL;;113337;438063
C  1038;LEMMEL S.A.;;NULL;DCG/2016/1216;DDT Campionatura Cliente;1216;2016-11-15 00:00:00.000;2016;DCG;1216;;2016-11-15 00:00:00.000;EXW TRICERRO;RIM.DIR.90 GG DF;NULL;NULL;;0;438170
C  1038;LEMMEL S.A.;;NULL;DCG/2016/1219;DDT Campionatura Cliente;1219;2016-11-15 00:00:00.000;2016;DCG;1219;;2016-11-15 00:00:00.000;EXW TRICERRO;RIM.DIR.90 GG DF;NULL;NULL;;0;438175
C  1038;LEMMEL S.A.;;NULL;DCG/2016/430;DDT Campionatura Cliente;430;2016-04-26 00:00:00.000;2016;DCG;430;;2016-04-26 00:00:00.000;EXW TRICERRO;RIM.DIR.90 GG DF;NULL;NULL;;83046;416938
C  1038;LEMMEL S.A.;;NULL;DCG/2017/33;DDT Campionatura Cliente;33;2017-02-22 00:00:00.000;2017;DCG;33;;2017-02-22 00:00:00.000;EXW TRICERRO;RIM.DIR.90 GG DF;NULL;NULL;;126573;447825
C  1038;LEMMEL S.A.;;NULL;DCG/2017/44;DDT Campionatura Cliente;44;2017-02-22 00:00:00.000;2017;DCG;44;;2017-02-22 00:00:00.000;EXW TRICERRO;RIM.DIR.90 GG DF;NULL;NULL;;126627;447880
C  1038;LEMMEL S.A.;;NULL;DCG/2017/606;DDT Campionatura Cliente;606;2017-06-20 00:00:00.000;2017;DCG;606;;2017-06-20 00:00:00.000;EXW TRICERRO;RIM.DIR.90 GG DF;NULL;NULL;;147722;461493
C  1038;LEMMEL S.A.;;NULL;DCG/2017/687;DDT Campionatura Cliente;687;2017-06-23 00:00:00.000;2017;DCG;687;;2017-06-23 00:00:00.000;EXW TRICERRO;RIM.DIR.90 GG DF;NULL;NULL;;148354;462095
C  1038;LEMMEL S.A.;;NULL;DCG/2017/697;DDT Campionatura Cliente;697;2017-06-23 00:00:00.000;2017;DCG;697;;2017-06-23 00:00:00.000;EXW TRICERRO;RIM.DIR.90 GG DF;NULL;NULL;;148364;462105
C  1038;LEMMEL S.A.;;NULL;DCG/2017/718;DDT Campionatura Cliente;718;2017-06-23 00:00:00.000;2017;DCG;718;;2017-06-23 00:00:00.000;EXW TRICERRO;RIM.DIR.90 GG DF;NULL;NULL;;148405;462130
C  1038;LEMMEL S.A.;;NULL;DCG/2017/75;DDT Campionatura Cliente;75;2017-02-23 00:00:00.000;2017;DCG;75;;2017-02-23 00:00:00.000;EXW TRICERRO;RIM.DIR.90 GG DF;NULL;NULL;;126809;448023
C  1038;LEMMEL S.A.;;NULL;DCG/2017/77;DDT Campionatura Cliente;77;2017-02-23 00:00:00.000;2017;DCG;77;;2017-02-23 00:00:00.000;EXW TRICERRO;RIM.DIR.90 GG DF;NULL;NULL;;126812;448025
C   362;L'ERBOLARIO SRL;;NULL;DCG/2016/13;DDT Campionatura Cliente;13;2016-01-26 00:00:00.000;2016;DCG;13;;2016-01-26 00:00:00.000;FRANCO DESTINO;RIC.BANC.120 GG DF FM;NULL;NULL;;68409;406746
C   362;L'ERBOLARIO SRL;;NULL;DCG/2016/20;DDT Campionatura Cliente;20;2016-02-12 00:00:00.000;2016;DCG;20;;2016-02-12 00:00:00.000;FRANCO DESTINO;RIC.BANC.120 GG DF FM;NULL;NULL;;71653;408781
C  2570;LINEA BLU SRL;A    62;SILVIA MORARA;DCG/2017/844;DDT Campionatura Cliente;844;2017-08-03 00:00:00.000;2017;DCG;844;;2017-08-03 00:00:00.000;FRANCO DESTINO;RIC.BANC.30 GG DF FM;NULL;NULL;LINEA BLU SRL VIA LARGO PASCOLI, 36 MONTELABBATE PU;154992;466944
C    92;LISAP SPA;;NULL;DCG/2016/873;DDT Campionatura Cliente;873;2016-09-05 00:00:00.000;2016;DCG;873;;2016-09-05 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;NULL;NULL;;0;430177
C  2693;LLC " RUSSO CHEMIE DNIPRO";;NULL;DCG/2016/4;DDT Campionatura Cliente;4;2016-01-20 00:00:00.000;2016;DCG;4;;2016-01-20 00:00:00.000;EXW TRICERRO;50% ANTICIPATO - 50% RD 30 GG DF;NULL;NULL;;67782;406044
C  2693;LLC " RUSSO CHEMIE DNIPRO";;NULL;DCG/2016/761;DDT Campionatura Cliente;761;2016-06-29 00:00:00.000;2016;DCG;761;;2016-06-29 00:00:00.000;EXW TRICERRO;50% ANTICIPATO - 50% RD 30 GG DF;NULL;NULL;;0;424363
C  2930;LLC " RUSSO CHEMIE M" CO. LTD.;;NULL;DCG/2017/625;DDT Campionatura Cliente;625;2017-06-20 00:00:00.000;2017;DCG;625;;2017-06-20 00:00:00.000;EXW TRICERRO;RIM.DIR.30 GG DF;NULL;NULL;;147742;461513
C  2930;LLC " RUSSO CHEMIE M" CO. LTD.;;NULL;DCG/2017/763;DDT Campionatura Cliente;763;2017-07-27 00:00:00.000;2017;DCG;763;;2017-07-27 00:00:00.000;EXW TRICERRO;RIM.DIR.30 GG DF;NULL;NULL;;153713;466054
C  2930;LLC " RUSSO CHEMIE M" CO. LTD.;;NULL;DCG/2017/914;DDT Campionatura Cliente;914;2017-08-04 00:00:00.000;2017;DCG;914;;2017-08-04 00:00:00.000;EXW TRICERRO;RIM.DIR.30 GG DF;NULL;NULL;;155101;467056
C  2930;LLC " RUSSO CHEMIE M" CO. LTD.;;NULL;DCG/2017/949;DDT Campionatura Cliente;949;2017-08-21 00:00:00.000;2017;DCG;949;;2017-08-21 00:00:00.000;EXW TRICERRO;RIM.DIR.30 GG DF;NULL;NULL;;155743;467440
C  2659;LLC "ELTON CORPORATION";;NULL;DCG/2016/1134;DDT Campionatura Cliente;1134;2016-11-14 00:00:00.000;2016;DCG;1134;;2016-11-14 00:00:00.000;EXW TRICERRO;50% ANTICIPATO - 50% RD 30 GG DF;NULL;NULL;;113184;437939
C  2659;LLC "ELTON CORPORATION";;NULL;DCG/2016/1135;DDT Campionatura Cliente;1135;2016-11-14 00:00:00.000;2016;DCG;1135;;2016-11-14 00:00:00.000;EXW TRICERRO;50% ANTICIPATO - 50% RD 30 GG DF;NULL;NULL;;113186;437941
C  2659;LLC "ELTON CORPORATION";;NULL;DCG/2016/1158;DDT Campionatura Cliente;1158;2016-11-14 00:00:00.000;2016;DCG;1158;;2016-11-14 00:00:00.000;EXW TRICERRO;50% ANTICIPATO - 50% RD 30 GG DF;NULL;NULL;;113229;437983
C  2659;LLC "ELTON CORPORATION";;NULL;DCG/2016/143;DDT Campionatura Cliente;143;2016-03-15 00:00:00.000;2016;DCG;143;;2016-03-15 00:00:00.000;EXW TRICERRO;50% ANTICIPATO - 50% RD 30 GG DF;NULL;NULL;;76759;412475
C  2659;LLC "ELTON CORPORATION";;NULL;DCG/2016/315;DDT Campionatura Cliente;315;2016-03-25 00:00:00.000;2016;DCG;315;;2016-03-25 00:00:00.000;EXW TRICERRO;50% ANTICIPATO - 50% RD 30 GG DF;NULL;NULL;;0;413797
C  2659;LLC "ELTON CORPORATION";;NULL;DCG/2016/316;DDT Campionatura Cliente;316;2016-03-25 00:00:00.000;2016;DCG;316;;2016-03-25 00:00:00.000;EXW TRICERRO;50% ANTICIPATO - 50% RD 30 GG DF;NULL;NULL;;0;413798
C  2659;LLC "ELTON CORPORATION";;NULL;DCG/2016/714;DDT Campionatura Cliente;714;2016-06-23 00:00:00.000;2016;DCG;714;;2016-06-23 00:00:00.000;EXW TRICERRO;50% ANTICIPATO - 50% RD 30 GG DF;NULL;NULL;;92670;423642
C  2659;LLC "ELTON CORPORATION";;NULL;DCG/2017/282;DDT Campionatura Cliente;282;2017-03-21 00:00:00.000;2017;DCG;282;;2017-03-21 00:00:00.000;EXW TRICERRO;50% ANTICIPATO - 50% RD 30 GG DF;NULL;NULL;LLC "ELTON CORPORATION" 32-V, Hlybochytska str., office 154 Kiev, Ucraine;133514;451205
C  2659;LLC "ELTON CORPORATION";;NULL;DCG/2017/34;DDT Campionatura Cliente;34;2017-02-22 00:00:00.000;2017;DCG;34;;2017-02-22 00:00:00.000;EXW TRICERRO;50% ANTICIPATO - 50% RD 30 GG DF;NULL;NULL;LLC "ELTON CORPORATION" 32-V, Hlybochytska str., office 154 Kiev, Ucraine;126614;447828
C  2659;LLC "ELTON CORPORATION";;NULL;DCG/2017/604;DDT Campionatura Cliente;604;2017-06-20 00:00:00.000;2017;DCG;604;;2017-06-20 00:00:00.000;EXW TRICERRO;50% ANTICIPATO - 50% RD 30 GG DF;NULL;NULL;;147699;461485
C  2659;LLC "ELTON CORPORATION";;NULL;DCG/2017/654;DDT Campionatura Cliente;654;2017-06-21 00:00:00.000;2017;DCG;654;;2017-06-21 00:00:00.000;EXW TRICERRO;50% ANTICIPATO - 50% RD 30 GG DF;NULL;NULL;LLC "ELTON CORPORATION" 32-V, Hlybochytska str., office 154 Kiev, Ucraine;147952;461781
C  2659;LLC "ELTON CORPORATION";;NULL;DCG/2017/79;DDT Campionatura Cliente;79;2017-02-23 00:00:00.000;2017;DCG;79;;2017-02-23 00:00:00.000;EXW TRICERRO;50% ANTICIPATO - 50% RD 30 GG DF;NULL;NULL;LLC "ELTON CORPORATION" Glibochitska str, 32, build. V, of 154 Kyiv, Ukraine;126817;448028
C  2659;LLC "ELTON CORPORATION";;NULL;DCG/2017/890;DDT Campionatura Cliente;890;2017-08-04 00:00:00.000;2017;DCG;890;;2017-08-04 00:00:00.000;EXW TRICERRO;50% ANTICIPATO - 50% RD 30 GG DF;NULL;NULL;;155071;467031
C  2659;LLC "ELTON CORPORATION";;NULL;DCG/2017/916;DDT Campionatura Cliente;916;2017-08-04 00:00:00.000;2017;DCG;916;;2017-08-04 00:00:00.000;EXW TRICERRO;50% ANTICIPATO - 50% RD 30 GG DF;NULL;NULL;;155103;467058
C  2659;LLC "ELTON CORPORATION";;NULL;DCG/2017/989;DDT Campionatura Cliente;989;2017-09-07 00:00:00.000;2017;DCG;989;;2017-09-07 00:00:00.000;EXW TRICERRO;50% ANTICIPATO - 50% RD 30 GG DF;NULL;NULL;;157701;469122
C  1157;L'OREAL SAIPO INDUSTRIALE SPA;;NULL;DCG/2016/1003;DDT Campionatura Cliente;1003;2016-10-27 00:00:00.000;2016;DCG;1003;;2016-10-27 00:00:00.000;FRANCO DESTINO;RIMESSA DIRETTA 45 GG FM;NULL;NULL;;110311;436062
C  2981;LU & MI DETERGENTI;;NULL;DCG/2017/772;DDT Campionatura Cliente;772;2017-08-01 00:00:00.000;2017;DCG;772;;2017-08-01 00:00:00.000;NULL;NULL;NULL;NULL;;154360;466498
C  2938;LU&MI DETERGENTI;;NULL;DCG/2017/297;DDT Campionatura Cliente;297;2017-04-13 00:00:00.000;2017;DCG;297;;2017-04-13 00:00:00.000;NULL;NULL;NULL;NULL;;137230;454003
C  2938;LU&MI DETERGENTI;;NULL;DCG/2017/298;DDT Campionatura Cliente;298;2017-04-13 00:00:00.000;2017;DCG;298;;2017-04-13 00:00:00.000;NULL;NULL;NULL;NULL;;137231;454004
C   521;LUBRA SPA non utilizzare;;NULL;DCG/2017/822;DDT Campionatura Cliente;822;2017-08-03 00:00:00.000;2017;DCG;822;;2017-08-03 00:00:00.000;FRANCO DESTINO;RIC.BANC.60 GG DF FM;NULL;NULL;;154969;466920
C  2965;LUBRITALIA S.p.A.;;NULL;DCG/2017/871;DDT Campionatura Cliente;871;2017-08-04 00:00:00.000;2017;DCG;871;;2017-08-04 00:00:00.000;NULL;NULL;NULL;NULL;;155051;467011
C   842;LUDOVICO MARTELLI SRL;A     2;GIGLIOCHEM S.a.S.;DCG/2017/806;DDT Campionatura Cliente;806;2017-08-02 00:00:00.000;2017;DCG;806;;2017-08-02 00:00:00.000;FRANCO DESTINO;RIC.BANC.60 GG DF FM;NULL;NULL;;154548;466665
C  2878;M & D PHARMACY ARL SEMPLIFICATA UNIPERSONALE;A    62;SILVIA MORARA;DCG/2017/773;DDT Campionatura Cliente;773;2017-08-01 00:00:00.000;2017;DCG;773;;2017-08-01 00:00:00.000;FRANCO DESTINO;ANTICIPATO;NULL;NULL;M & D PROGETTI SRL VIA SANDRO PERTINI 6 MOLINELLA BO;154361;466500
C  2361;M & D PROGETTI SRL UNIPERSONALE;A    62;SILVIA MORARA;DCG/2017/824;DDT Campionatura Cliente;824;2017-08-03 00:00:00.000;2017;DCG;824;;2017-08-03 00:00:00.000;FRANCO DESTINO;RIM.DIR.60 GG DF FM;NULL;NULL;SILVIA MORARA VIA DELLA COOPERAZIONE 131/B MEDICINA BO;154971;466922
C  1044;M.A.C. MONDIAL ASSISTANCE CHIMIQUE SARL;A    12;MONDIAL ASSISTANCE CHIMIQUE;DCG/2017/715;DDT Campionatura Cliente;715;2017-06-23 00:00:00.000;2017;DCG;715;;2017-06-23 00:00:00.000;CFR TUNISI;30 GG DATA B/L;NULL;NULL;;148402;462127
C  1044;M.A.C. MONDIAL ASSISTANCE CHIMIQUE SARL;A    12;MONDIAL ASSISTANCE CHIMIQUE;DCG/2017/885;DDT Campionatura Cliente;885;2017-08-04 00:00:00.000;2017;DCG;885;;2017-08-04 00:00:00.000;CFR TUNISI;30 GG DATA B/L;NULL;NULL;;155065;467025
C  2876;M/S SEHAT INDUSTRIAL AND COMMERCIAL CO.;A    46;BARSA DAROU CO LTD;DCG/2017/678;DDT Campionatura Cliente;678;2017-06-23 00:00:00.000;2017;DCG;678;;2017-06-23 00:00:00.000;EXW TRICERRO;ANTICIPATO;NULL;NULL;;148299;462057
C  2876;M/S SEHAT INDUSTRIAL AND COMMERCIAL CO.;A    46;BARSA DAROU CO LTD;DCG/2017/881;DDT Campionatura Cliente;881;2017-08-04 00:00:00.000;2017;DCG;881;;2017-08-04 00:00:00.000;EXW TRICERRO;ANTICIPATO;NULL;NULL;;155061;467021
C  2951;MacDermid Enthone;;NULL;DCG/2017/459;DDT Campionatura Cliente;459;2017-06-07 00:00:00.000;2017;DCG;459;;2017-06-07 00:00:00.000;NULL;NULL;NULL;NULL;;145300;459885
C   563;MADEL SPA;A    62;SILVIA MORARA;DCG/2017/551;DDT Campionatura Cliente;551;2017-06-09 00:00:00.000;2017;DCG;551;;2017-06-09 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;NULL;NULL;;145643;460216
C  2804;MAPEI SPA;;NULL;DCG/2016/398;DDT Campionatura Cliente;398;2016-04-18 00:00:00.000;2016;DCG;398;;2016-04-18 00:00:00.000;FRANCO DESTINO;RIM.DIR.60 GG DF FM;NULL;NULL;VINAVIL SPA R&D Syntesis Via Toce 7 Villadossola VB;81993;416091
C  2804;MAPEI SPA;;NULL;DCG/2016/604;DDT Campionatura Cliente;604;2016-06-14 00:00:00.000;2016;DCG;604;;2016-06-14 00:00:00.000;FRANCO DESTINO;RIM.DIR.60 GG DF FM;NULL;NULL;MAPEI SPA S.P.  ROBBIANO DI MEDIGLIA MI;90860;422501
C  2804;MAPEI SPA;;NULL;DCG/2016/874;DDT Campionatura Cliente;874;2016-09-14 00:00:00.000;2016;DCG;874;;2016-09-14 00:00:00.000;FRANCO DESTINO;RIM.DIR.60 GG DF FM;NULL;NULL;MAPEI SPA S.P.  ROBBIANO DI MEDIGLIA MI;103810;431233
C  2804;MAPEI SPA;;NULL;DCG/2017/157;DDT Campionatura Cliente;157;2017-02-27 00:00:00.000;2017;DCG;157;;2017-02-27 00:00:00.000;FRANCO DESTINO;RIM.DIR.60 GG DF FM;NULL;NULL;;127194;448347
C  2804;MAPEI SPA;;NULL;DCG/2017/769;DDT Campionatura Cliente;769;2017-08-01 00:00:00.000;2017;DCG;769;;2017-08-01 00:00:00.000;FRANCO DESTINO;RIM.DIR.60 GG DF FM;NULL;NULL;;154357;466495
C  2804;MAPEI SPA;;NULL;DCG/2017/815;DDT Campionatura Cliente;815;2017-08-03 00:00:00.000;2017;DCG;815;;2017-08-03 00:00:00.000;FRANCO DESTINO;RIM.DIR.60 GG DF FM;NULL;NULL;;154961;466913
C  2804;MAPEI SPA;;NULL;DCG/2017/838;DDT Campionatura Cliente;838;2017-08-03 00:00:00.000;2017;DCG;838;;2017-08-03 00:00:00.000;FRANCO DESTINO;RIM.DIR.60 GG DF FM;NULL;NULL;;154986;466937
C  1991;MAPHAR S.A.;;NULL;DCG/2016/736;DDT Campionatura Cliente;736;2016-06-23 00:00:00.000;2016;DCG;736;;2016-06-23 00:00:00.000;EXW TRICERRO;RIM.DIR.60 GG DF;NULL;NULL;;92707;423672
C  2923;MARBO ITALIA SPA;;NULL;DCG/2017/380;DDT Campionatura Cliente;380;2017-04-14 00:00:00.000;2017;DCG;380;;2017-04-14 00:00:00.000;FRANCO DESTINO;NULL;NULL;NULL;;137406;454230
C  2844;MAZZONI LB;;NULL;DCG/2016/442;DDT Campionatura Cliente;442;2016-05-06 00:00:00.000;2016;DCG;442;;2016-05-06 00:00:00.000;NULL;NULL;NULL;NULL;;0;418255
C  2750;McBride Czech,a.s;;NULL;DCG/2016/718;DDT Campionatura Cliente;718;2016-06-23 00:00:00.000;2016;DCG;718;;2016-06-23 00:00:00.000;DAP BRNO-LESNA';RIM.DIR.60 GG DF;NULL;NULL;Mc Bride Czech, a.s. DUSIKOVA 7 BRNO-LESNA' -REPUBBLICA CECA;92674;423646
C  2345;McBRIDE IEPER HOUSEHOLD;;NULL;DCG/2016/1073;DDT Campionatura Cliente;1073;2016-11-09 00:00:00.000;2016;DCG;1073;;2016-11-09 00:00:00.000;DAP IEPER (BELGIO);RIM.DIR.120 GG DF FM;NULL;NULL;;0;437335
C  2345;McBRIDE IEPER HOUSEHOLD;;NULL;DCG/2016/347;DDT Campionatura Cliente;347;2016-03-25 00:00:00.000;2016;DCG;347;;2016-03-25 00:00:00.000;DAP IEPER (BELGIO);RIM.DIR.120 GG DF FM;NULL;NULL;;0;413836
C  2345;McBRIDE IEPER HOUSEHOLD;;NULL;DCG/2016/721;DDT Campionatura Cliente;721;2016-06-23 00:00:00.000;2016;DCG;721;;2016-06-23 00:00:00.000;DAP IEPER (BELGIO);RIM.DIR.120 GG DF FM;NULL;NULL;;92677;423649
C  2345;McBRIDE IEPER HOUSEHOLD;;NULL;DCG/2017/39;DDT Campionatura Cliente;39;2017-02-22 00:00:00.000;2017;DCG;39;;2017-02-22 00:00:00.000;DAP IEPER (BELGIO);RIM.DIR.120 GG DF FM;NULL;NULL;;126620;447847
C  2345;McBRIDE IEPER HOUSEHOLD;;NULL;DCG/2017/40;DDT Campionatura Cliente;40;2017-02-22 00:00:00.000;2017;DCG;40;;2017-02-22 00:00:00.000;DAP IEPER (BELGIO);RIM.DIR.120 GG DF FM;NULL;NULL;ROOK LANE, DUDLEY HILL BRADFORTBD 4 9NU UNITED KINGDOM;126621;447865
C  2345;McBRIDE IEPER HOUSEHOLD;;NULL;DCG/2017/691;DDT Campionatura Cliente;691;2017-06-23 00:00:00.000;2017;DCG;691;;2017-06-23 00:00:00.000;DAP IEPER (BELGIO);RIM.DIR.120 GG DF FM;NULL;NULL;;148358;462099
C  2212;McBRIDE S.A.;;NULL;DCG/2016/345;DDT Campionatura Cliente;345;2016-03-25 00:00:00.000;2016;DCG;345;;2016-03-25 00:00:00.000;DAP SALLENT (BARCELLONA);RIM.DIR.120 GG DF FM;NULL;NULL;;0;413834
C  2212;McBRIDE S.A.;;NULL;DCG/2016/536;DDT Campionatura Cliente;536;2016-05-13 00:00:00.000;2016;DCG;536;;2016-05-13 00:00:00.000;DAP SALLENT (BARCELLONA);RIM.DIR.120 GG DF FM;NULL;NULL;;85718;419139
C  2815;MEDA PHARMA S.P.A.;;NULL;DCG/2016/1016;DDT Campionatura Cliente;1016;2016-10-28 00:00:00.000;2016;DCG;1016;;2016-10-28 00:00:00.000;FRANCO DESTINO;RIM.DIR.90 GG DF FM;NULL;NULL;MEDA PHARMA SPA VIA ROBBIO, 35 CONFIENZA PV;110432;436161
C  2815;MEDA PHARMA S.P.A.;;NULL;DCG/2016/1187;DDT Campionatura Cliente;1187;2016-11-15 00:00:00.000;2016;DCG;1187;;2016-11-15 00:00:00.000;FRANCO DESTINO;RIM.DIR.90 GG DF FM;NULL;NULL;MEDA PHARMA SPA VIA VALOSA DI SOPRA, 9 MONZA MB;113410;438124
C  2815;MEDA PHARMA S.P.A.;;NULL;DCG/2016/122;DDT Campionatura Cliente;122;2016-02-22 00:00:00.000;2016;DCG;122;;2016-02-22 00:00:00.000;FRANCO DESTINO;RIM.DIR.90 GG DF FM;NULL;NULL;MEDA PHARMA SPA VIA ROBBIO, 35 CONFIENZA PV;73274;409957
C  2815;MEDA PHARMA S.P.A.;;NULL;DCG/2016/1225;DDT Campionatura Cliente;1225;2016-12-06 00:00:00.000;2016;DCG;1225;;2016-12-06 00:00:00.000;FRANCO DESTINO;RIM.DIR.90 GG DF FM;NULL;NULL;MEDA PHARMA SPA VIA VALOSA DI SOPRA, 9 MONZA MB;116705;440657
C  2815;MEDA PHARMA S.P.A.;;NULL;DCG/2016/124;DDT Campionatura Cliente;124;2016-02-22 00:00:00.000;2016;DCG;124;;2016-02-22 00:00:00.000;FRANCO DESTINO;RIM.DIR.90 GG DF FM;NULL;NULL;MEDA PHARMA SPA VIA ROBBIO, 35 CONFIENZA PV;73276;409959
C  2815;MEDA PHARMA S.P.A.;;NULL;DCG/2016/1258;DDT Campionatura Cliente;1258;2016-12-15 00:00:00.000;2016;DCG;1258;;2016-12-15 00:00:00.000;FRANCO DESTINO;RIM.DIR.90 GG DF FM;NULL;NULL;MEDA PHARMA SPA VIA ROBBIO, 35 CONFIENZA PV;0;441598
C  2815;MEDA PHARMA S.P.A.;;NULL;DCG/2016/130;DDT Campionatura Cliente;130;2016-03-01 00:00:00.000;2016;DCG;130;;2016-03-01 00:00:00.000;FRANCO DESTINO;RIM.DIR.90 GG DF FM;NULL;NULL;MEDA PHARMA SPA VIA ROBBIO, 35 CONFIENZA PV;NULL;410835
C  2815;MEDA PHARMA S.P.A.;;NULL;DCG/2016/830;DDT Campionatura Cliente;830;2016-08-30 00:00:00.000;2016;DCG;830;;2016-08-30 00:00:00.000;FRANCO DESTINO;RIM.DIR.90 GG DF FM;NULL;NULL;MEDA PHARMA SPA VIA VALOSA DI SOPRA, 9 MONZA MB;101579;429466
C  2815;MEDA PHARMA S.P.A.;;NULL;DCG/2016/834;DDT Campionatura Cliente;834;2016-09-01 00:00:00.000;2016;DCG;834;;2016-09-01 00:00:00.000;FRANCO DESTINO;RIM.DIR.90 GG DF FM;NULL;NULL;MEDA PHARMA SPA VIA ROBBIO, 35 CONFIENZA PV;101869;429728
C  2815;MEDA PHARMA S.P.A.;;NULL;DCG/2016/856;DDT Campionatura Cliente;856;2016-09-01 00:00:00.000;2016;DCG;856;;2016-09-01 00:00:00.000;FRANCO DESTINO;RIM.DIR.90 GG DF FM;NULL;NULL;MEDA PHARMA SPA VIA ROBBIO, 35 CONFIENZA PV;101905;429763
C  2815;MEDA PHARMA S.P.A.;;NULL;DCG/2017/222;DDT Campionatura Cliente;222;2017-02-27 00:00:00.000;2017;DCG;222;;2017-02-27 00:00:00.000;FRANCO DESTINO;RIM.DIR.90 GG DF FM;NULL;NULL;MEDA PHARMA SPA VIA VALOSA DI SOPRA, 9 MONZA MB;127570;448415
C  2815;MEDA PHARMA S.P.A.;;NULL;DCG/2017/355;DDT Campionatura Cliente;355;2017-04-14 00:00:00.000;2017;DCG;355;;2017-04-14 00:00:00.000;FRANCO DESTINO;RIM.DIR.90 GG DF FM;NULL;NULL;MEDA PHARMA SPA VIA VALOSA DI SOPRA, 9 MONZA MB;137373;454196
C  2815;MEDA PHARMA S.P.A.;;NULL;DCG/2017/478;DDT Campionatura Cliente;478;2017-06-07 00:00:00.000;2017;DCG;478;;2017-06-07 00:00:00.000;FRANCO DESTINO;RIM.DIR.90 GG DF FM;NULL;NULL;MEDA PHARMA SPA VIA ROBBIO, 35 CONFIENZA PV;145319;459904
C  2815;MEDA PHARMA S.P.A.;;NULL;DCG/2017/584;DDT Campionatura Cliente;584;2017-06-20 00:00:00.000;2017;DCG;584;;2017-06-20 00:00:00.000;FRANCO DESTINO;RIM.DIR.90 GG DF FM;NULL;NULL;MEDA PHARMA SPA VIA VALOSA DI SOPRA, 9 MONZA MB;147619;461419
C  2815;MEDA PHARMA S.P.A.;;NULL;DCG/2017/766;DDT Campionatura Cliente;766;2017-08-01 00:00:00.000;2017;DCG;766;;2017-08-01 00:00:00.000;FRANCO DESTINO;RIM.DIR.90 GG DF FM;NULL;NULL;MEDA PHARMA SPA VIA ROBBIO, 35 CONFIENZA PV;154353;466489
C  2623;MEDITERRANEA PRODUCTOS DE LIMPIEZA SRL MPL;A    61;ZSCHIMMER & SCHWARZ SPAGNA S.A.;DCG/2016/299;DDT Campionatura Cliente;299;2016-03-24 00:00:00.000;2016;DCG;299;;2016-03-24 00:00:00.000;DAP CHIVA VALENCIA;RIM.DIR.90 GG DF;NULL;NULL;;0;413684
C  2623;MEDITERRANEA PRODUCTOS DE LIMPIEZA SRL MPL;A    61;ZSCHIMMER & SCHWARZ SPAGNA S.A.;DCG/2016/421;DDT Campionatura Cliente;421;2016-04-26 00:00:00.000;2016;DCG;421;;2016-04-26 00:00:00.000;DAP CHIVA VALENCIA;RIM.DIR.90 GG DF;NULL;NULL;;83037;416929
C  2434;MENGOLI FRANCO;;NULL;DCG/2016/993;DDT Campionatura Cliente;993;2016-10-27 00:00:00.000;2016;DCG;993;;2016-10-27 00:00:00.000;NULL;NULL;NULL;NULL;;110301;436052
C  2440;MICRONA SRL;;NULL;DCG/2017/403;DDT Campionatura Cliente;403;2017-06-06 00:00:00.000;2017;DCG;403;;2017-06-06 00:00:00.000;NULL;NULL;NULL;NULL;;145053;459701
C  2440;MICRONA SRL;;NULL;DCG/2017/866;DDT Campionatura Cliente;866;2017-08-04 00:00:00.000;2017;DCG;866;;2017-08-04 00:00:00.000;NULL;NULL;NULL;NULL;;155046;467006
C   159;MIL MIL 76 S.P.A.;;NULL;DCG/2016/129;DDT Campionatura Cliente;129;2016-02-26 00:00:00.000;2016;DCG;129;;2016-02-26 00:00:00.000;FRANCO DESTINO;RIM.DIR.120 GG DF FM;NULL;NULL;;73912;410518
C   159;MIL MIL 76 S.P.A.;;NULL;DCG/2016/200;DDT Campionatura Cliente;200;2016-03-21 00:00:00.000;2016;DCG;200;;2016-03-21 00:00:00.000;FRANCO DESTINO;RIM.DIR.120 GG DF FM;NULL;NULL;;77706;413155
C   159;MIL MIL 76 S.P.A.;;NULL;DCG/2016/213;DDT Campionatura Cliente;213;2016-03-21 00:00:00.000;2016;DCG;213;;2016-03-21 00:00:00.000;FRANCO DESTINO;RIM.DIR.120 GG DF FM;NULL;NULL;;77754;413281
C   159;MIL MIL 76 S.P.A.;;NULL;DCG/2016/672;DDT Campionatura Cliente;672;2016-06-20 00:00:00.000;2016;DCG;672;;2016-06-20 00:00:00.000;FRANCO DESTINO;RIM.DIR.120 GG DF FM;NULL;NULL;;91778;423029
