CODCLIFOR;RAGIONESOCIALE;CODAGENTE1;AGENTE;DOCUMENTO;TIPODOCUMENTO;NUMRIFDOC;DATARIFDOC;ESERCIZIO;TIPODOC;NUMERODOC;BIS;DATADOC;INCOTERM;DESCRIZIONEPAGAMENTO;DATASCADENZA;IMPORTOSCEURO;DESTINAZIONE;IDOBJECT;EXPORTCRM
C  2659;LLC "ELTON CORPORATION";;NULL;OCG/2017/774;ORDINE CAMPION. GRATUITA;E-MAIL;2017-06-22 00:00:00.000;2017;OCG;774;;2017-06-22 00:00:00.000;EXW TRICERRO;50% ANTICIPATO - 50% RD 30 GG DF;NULL;NULL;;148178;461974
C  2659;LLC "ELTON CORPORATION";;NULL;OCG/2017/898;ORDINE CAMPION. GRATUITA;E-MAIL;2017-07-21 00:00:00.000;2017;OCG;898;;2017-07-21 00:00:00.000;EXW TRICERRO;50% ANTICIPATO - 50% RD 30 GG DF;NULL;NULL;;152922;465466
C  2659;LLC "ELTON CORPORATION";;NULL;OCG/2017/993;ORDINE CAMPION. GRATUITA;E-MAIL;2017-09-06 00:00:00.000;2017;OCG;993;;2017-09-06 00:00:00.000;EXW TRICERRO;50% ANTICIPATO - 50% RD 30 GG DF;NULL;NULL;;157354;468916
C  1157;L'OREAL SAIPO INDUSTRIALE SPA;;NULL;OCG/2016/941;ORDINE CAMPION. GRATUITA;E-MAIL;2016-09-01 00:00:00.000;2016;OCG;941;;2016-09-02 00:00:00.000;FRANCO DESTINO;RIMESSA DIRETTA 45 GG FM;NULL;NULL;;101969;429806
C  2981;LU & MI DETERGENTI;;NULL;OCG/2017/910;ORDINE CAMPION. GRATUITA;CRM J.M.;2017-07-26 00:00:00.000;2017;OCG;910;;2017-07-27 00:00:00.000;NULL;NULL;NULL;NULL;;153577;465966
C  2981;LU & MI DETERGENTI;;NULL;OCG/2017/988;ORDINE CAMPION. GRATUITA;E-MAIL A.M.;2017-09-05 00:00:00.000;2017;OCG;988;;2017-09-05 00:00:00.000;FRANCO DESTINO;NULL;NULL;NULL;;157199;468808
C  2938;LU&MI DETERGENTI;;NULL;OCG/2017/406;ORDINE CAMPION. GRATUITA;E-MAIL;2017-04-11 00:00:00.000;2017;OCG;406;;2017-04-11 00:00:00.000;NULL;NULL;NULL;NULL;;136548;453545
C  2938;LU&MI DETERGENTI;;NULL;OCG/2017/407;ORDINE CAMPION. GRATUITA;E-MAIL P.S.;2017-04-11 00:00:00.000;2017;OCG;407;;2017-04-11 00:00:00.000;NULL;NULL;NULL;NULL;;136552;453547
C   521;LUBRA SPA non utilizzare;;NULL;OCG/2017/780;ORDINE CAMPION. GRATUITA;780;2017-06-26 00:00:00.000;2017;OCG;780;;2017-06-26 00:00:00.000;FRANCO DESTINO;RIC.BANC.60 GG DF FM;NULL;NULL;;148487;462215
C  2965;LUBRITALIA S.p.A.;;NULL;OCG/2017/765;ORDINE CAMPION. GRATUITA;E-MAIL S.P.;2017-06-22 00:00:00.000;2017;OCG;765;;2017-06-22 00:00:00.000;NULL;NULL;NULL;NULL;;148030;461894
C   842;LUDOVICO MARTELLI SRL;A     2;GIGLIOCHEM S.a.S.;OCG/2017/841;ORDINE CAMPION. GRATUITA;CAM11/07;2017-07-11 00:00:00.000;2017;OCG;841;;2017-07-11 00:00:00.000;FRANCO DESTINO;RIC.BANC.60 GG DF FM;NULL;NULL;;151066;464077
C   842;LUDOVICO MARTELLI SRL;A     2;GIGLIOCHEM S.a.S.;OCG/2017/981;ORDINE CAMPION. GRATUITA;CAM01/09;2017-09-01 00:00:00.000;2017;OCG;981;;2017-09-01 00:00:00.000;FRANCO DESTINO;RIC.BANC.60 GG DF FM;NULL;NULL;TOSCOS SRL VIA DI PIANVALLICO, 14 SCARPERIA FI;156878;468526
C  2878;M & D PHARMACY ARL SEMPLIFICATA UNIPERSONALE;A    62;SILVIA MORARA;OCG/2017/905;ORDINE CAMPION. GRATUITA;905;2017-07-25 00:00:00.000;2017;OCG;905;;2017-07-25 00:00:00.000;FRANCO DESTINO;ANTICIPATO;NULL;NULL;M & D PROGETTI SRL VIA SANDRO PERTINI 6 MOLINELLA BO;153352;465692
C  2361;M & D PROGETTI SRL UNIPERSONALE;A    62;SILVIA MORARA;OCG/2017/864;ORDINE CAMPION. GRATUITA;864;2017-07-18 00:00:00.000;2017;OCG;864;;2017-07-18 00:00:00.000;FRANCO DESTINO;RIM.DIR.60 GG DF FM;NULL;NULL;SILVIA MORARA VIA DELLA COOPERAZIONE 131/B MEDICINA BO;152057;464785
C  1044;M.A.C. MONDIAL ASSISTANCE CHIMIQUE SARL;A    12;MONDIAL ASSISTANCE CHIMIQUE;OCG/2017/409;ORDINE CAMPION. GRATUITA;E-MAIL;2017-04-10 00:00:00.000;2017;OCG;409;;2017-04-11 00:00:00.000;CFR TUNISI;30 GG DATA B/L;NULL;NULL;;136617;453616
C  1044;M.A.C. MONDIAL ASSISTANCE CHIMIQUE SARL;A    12;MONDIAL ASSISTANCE CHIMIQUE;OCG/2017/912;ORDINE CAMPION. GRATUITA;E-MAIL;2017-07-26 00:00:00.000;2017;OCG;912;;2017-07-27 00:00:00.000;CFR TUNISI;30 GG DATA B/L;NULL;NULL;;153617;466000
C  2876;M/S SEHAT INDUSTRIAL AND COMMERCIAL CO.;A    46;BARSA DAROU CO LTD;OCG/2017/531;ORDINE CAMPION. GRATUITA;E-MAIL;2017-05-08 00:00:00.000;2017;OCG;531;;2017-05-08 00:00:00.000;EXW TRICERRO;ANTICIPATO;NULL;NULL;;139979;456300
C  2876;M/S SEHAT INDUSTRIAL AND COMMERCIAL CO.;A    46;BARSA DAROU CO LTD;OCG/2017/913;ORDINE CAMPION. GRATUITA;E-MAIL;2017-07-24 00:00:00.000;2017;OCG;913;;2017-07-27 00:00:00.000;EXW TRICERRO;ANTICIPATO;NULL;NULL;;153643;466017
C  2876;M/S SEHAT INDUSTRIAL AND COMMERCIAL CO.;A    46;BARSA DAROU CO LTD;OCG/2017/996;ORDINE CAMPION. GRATUITA;E-MAIL;2017-08-27 00:00:00.000;2017;OCG;996;;2017-09-06 00:00:00.000;EXW TRICERRO;ANTICIPATO;NULL;NULL;;157474;468989
C  2951;MacDermid Enthone;;NULL;OCG/2017/560;ORDINE CAMPION. GRATUITA;560;2017-05-12 00:00:00.000;2017;OCG;560;;2017-05-12 00:00:00.000;NULL;NULL;NULL;NULL;;140944;456974
C   563;MADEL SPA;A    62;SILVIA MORARA;OCG/2017/685;ORDINE CAMPION. GRATUITA;685;2017-06-08 00:00:00.000;2017;OCG;685;;2017-06-08 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;NULL;NULL;;145434;460036
C  2804;MAPEI SPA;;NULL;OCG/2016/437;ORDINE CAMPION. GRATUITA;437;2016-04-08 00:00:00.000;2016;OCG;437;;2016-04-11 00:00:00.000;FRANCO DESTINO;RIM.DIR.60 GG DF FM;NULL;NULL;VINAVIL SPA R&D Syntesis Via Toce 7 Villadossola VB;80160;415284
C  2804;MAPEI SPA;;NULL;OCG/2016/680;ORDINE CAMPION. GRATUITA;680;2016-06-10 00:00:00.000;2016;OCG;680;;2016-06-10 00:00:00.000;FRANCO DESTINO;RIM.DIR.60 GG DF FM;NULL;NULL;MAPEI SPA S.P.  ROBBIANO DI MEDIGLIA MI;90222;421990
C  2804;MAPEI SPA;;NULL;OCG/2016/975;ORDINE CAMPION. GRATUITA;975;2016-09-12 00:00:00.000;2016;OCG;975;;2016-09-12 00:00:00.000;FRANCO DESTINO;RIM.DIR.60 GG DF FM;NULL;NULL;MAPEI SPA S.P.  ROBBIANO DI MEDIGLIA MI;103487;430818
C  2804;MAPEI SPA;;NULL;OCG/2017/132;ORDINE CAMPION. GRATUITA;132;2017-02-03 00:00:00.000;2017;OCG;132;;2017-02-03 00:00:00.000;FRANCO DESTINO;RIM.DIR.60 GG DF FM;NULL;NULL;;123514;445596
C  2804;MAPEI SPA;;NULL;OCG/2017/792;ORDINE CAMPION. GRATUITA;792;2017-06-27 00:00:00.000;2017;OCG;792;;2017-06-27 00:00:00.000;FRANCO DESTINO;RIM.DIR.60 GG DF FM;NULL;NULL;;149073;462449
C  2804;MAPEI SPA;;NULL;OCG/2017/833;ORDINE CAMPION. GRATUITA;833;2017-07-11 00:00:00.000;2017;OCG;833;;2017-07-11 00:00:00.000;FRANCO DESTINO;RIM.DIR.60 GG DF FM;NULL;NULL;MAPEI SPA S.P.  ROBBIANO DI MEDIGLIA MI;150876;463938
C  2804;MAPEI SPA;;NULL;OCG/2017/872;ORDINE CAMPION. GRATUITA;872;2017-07-18 00:00:00.000;2017;OCG;872;;2017-07-18 00:00:00.000;FRANCO DESTINO;RIM.DIR.60 GG DF FM;NULL;NULL;;152193;464886
C  2804;MAPEI SPA;;NULL;OCG/2017/895;ORDINE CAMPION. GRATUITA;895;2017-07-21 00:00:00.000;2017;OCG;895;;2017-07-21 00:00:00.000;FRANCO DESTINO;RIM.DIR.60 GG DF FM;NULL;NULL;;152898;465458
C  1991;MAPHAR S.A.;;NULL;OCG/2016/597;ORDINE CAMPION. GRATUITA;E-MAIL;2016-05-20 00:00:00.000;2016;OCG;597;;2016-05-20 00:00:00.000;EXW TRICERRO;RIM.DIR.60 GG DF;NULL;NULL;;87150;419915
C  2923;MARBO ITALIA SPA;;NULL;OCG/2017/261;ORDINE CAMPION. GRATUITA;E-MAIL A.B.;2017-03-09 00:00:00.000;2017;OCG;261;;2017-03-09 00:00:00.000;FRANCO DESTINO;NULL;NULL;NULL;;129248;449828
C  1131;MAYCOS ITALIANA S.r.l. u.s.;;NULL;OCG/2016/1176;ORDINE CAMPION. GRATUITA;E-MAIL;2016-10-28 00:00:00.000;2016;OCG;1176;;2016-11-02 00:00:00.000;FRANCO DESTINO;RIM.DIR.90 GG DF FM;NULL;NULL;;110812;436329
C  2844;MAZZONI LB;;NULL;OCG/2016/534;ORDINE CAMPION. GRATUITA;E-MAIL;2016-05-02 00:00:00.000;2016;OCG;534;;2016-05-05 00:00:00.000;NULL;NULL;NULL;NULL;;84369;418031
C  2750;McBride Czech,a.s;;NULL;OCG/2016/604;ORDINE CAMPION. GRATUITA;e-mail;2016-05-23 00:00:00.000;2016;OCG;604;;2016-05-23 00:00:00.000;DAP BRNO-LESNA';RIM.DIR.60 GG DF;NULL;NULL;Mc Bride Czech, a.s. DUSIKOVA 7 BRNO-LESNA' -REPUBBLICA CECA;87499;420110
C  2345;McBRIDE IEPER HOUSEHOLD;;NULL;OCG/2016/1075;ORDINE CAMPION. GRATUITA;e-mail;2016-10-04 00:00:00.000;2016;OCG;1075;;2016-10-04 00:00:00.000;DAP IEPER (BELGIO);RIM.DIR.120 GG DF FM;NULL;NULL;;107083;433492
C  2345;McBRIDE IEPER HOUSEHOLD;;NULL;OCG/2016/128;ORDINE CAMPION. GRATUITA;Email;2016-02-01 00:00:00.000;2016;OCG;128;;2016-02-01 00:00:00.000;DAP IEPER (BELGIO);RIM.DIR.120 GG DF FM;NULL;NULL;;69168;407415
C  2345;McBRIDE IEPER HOUSEHOLD;;NULL;OCG/2016/645;ORDINE CAMPION. GRATUITA;E-MAIL;2016-05-31 00:00:00.000;2016;OCG;645;;2016-05-31 00:00:00.000;DAP IEPER (BELGIO);RIM.DIR.120 GG DF FM;NULL;NULL;;88798;420984
C  2345;McBRIDE IEPER HOUSEHOLD;;NULL;OCG/2017/106;ORDINE CAMPION. GRATUITA;e-mail;2017-01-30 00:00:00.000;2017;OCG;106;;2017-01-31 00:00:00.000;DAP IEPER (BELGIO);RIM.DIR.120 GG DF FM;NULL;NULL;ROOK LANE, DUDLEY HILL BRADFORTBD 4 9NU UNITED KINGDOM;122903;445169
C  2345;McBRIDE IEPER HOUSEHOLD;;NULL;OCG/2017/121;ORDINE CAMPION. GRATUITA;e-mail;2017-02-02 00:00:00.000;2017;OCG;121;;2017-02-02 00:00:00.000;DAP IEPER (BELGIO);RIM.DIR.120 GG DF FM;NULL;NULL;;123253;445418
C  2345;McBRIDE IEPER HOUSEHOLD;;NULL;OCG/2017/500;ORDINE CAMPION. GRATUITA;E-MAIL;2017-04-28 00:00:00.000;2017;OCG;500;;2017-04-28 00:00:00.000;DAP IEPER (BELGIO);RIM.DIR.120 GG DF FM;NULL;NULL;;138910;455452
C  2212;McBRIDE S.A.;;NULL;OCG/2016/48;ORDINE CAMPION. GRATUITA;eMAIL;2016-01-07 00:00:00.000;2016;OCG;48;;2016-01-14 00:00:00.000;DAP SALLENT (BARCELLONA);RIM.DIR.120 GG DF FM;NULL;NULL;;67294;405405
C  2212;McBRIDE S.A.;;NULL;OCG/2016/58;ORDINE CAMPION. GRATUITA;Email;2016-01-18 00:00:00.000;2016;OCG;58;;2016-01-18 00:00:00.000;DAP SALLENT (BARCELLONA);RIM.DIR.120 GG DF FM;NULL;NULL;;67525;405672
C  2815;MEDA PHARMA S.P.A.;;NULL;OCG/2016/1167;ORDINE CAMPION. GRATUITA;E-MAIL;2016-10-28 00:00:00.000;2016;OCG;1167;;2016-10-28 00:00:00.000;FRANCO DESTINO;RIM.DIR.90 GG DF FM;NULL;NULL;MEDA PHARMA SPA VIA ROBBIO, 35 CONFIENZA PV;110374;436106
C  2815;MEDA PHARMA S.P.A.;;NULL;OCG/2016/1219;ORDINE CAMPION. GRATUITA;E-MAIL;2016-11-11 00:00:00.000;2016;OCG;1219;;2016-11-11 00:00:00.000;FRANCO DESTINO;RIM.DIR.90 GG DF FM;NULL;NULL;MEDA PHARMA SPA VIA VALOSA DI SOPRA, 9 MONZA MB;112829;437693
C  2815;MEDA PHARMA S.P.A.;;NULL;OCG/2016/1273;ORDINE CAMPION. GRATUITA;E-MAIL;2016-11-23 00:00:00.000;2016;OCG;1273;;2016-11-23 00:00:00.000;FRANCO DESTINO;RIM.DIR.90 GG DF FM;NULL;NULL;MEDA PHARMA SPA VIA ROBBIO, 35 CONFIENZA PV;114472;439012
C  2815;MEDA PHARMA S.P.A.;;NULL;OCG/2016/1300;ORDINE CAMPION. GRATUITA;E-MAIL;2016-11-29 00:00:00.000;2016;OCG;1300;;2016-11-29 00:00:00.000;FRANCO DESTINO;RIM.DIR.90 GG DF FM;NULL;NULL;MEDA PHARMA SPA VIA VALOSA DI SOPRA, 9 MONZA MB;115306;439671
C  2815;MEDA PHARMA S.P.A.;;NULL;OCG/2016/1382;ORDINE CAMPION. GRATUITA;E-MAIL;2016-12-21 00:00:00.000;2016;OCG;1382;;2016-12-22 00:00:00.000;FRANCO DESTINO;RIM.DIR.90 GG DF FM;NULL;NULL;MEDA PHARMA SPA VIA VALOSA DI SOPRA, 9 MONZA MB;118814;442216
C  2815;MEDA PHARMA S.P.A.;;NULL;OCG/2016/258;ORDINE CAMPION. GRATUITA;E-MAIL;2016-02-25 00:00:00.000;2016;OCG;258;;2016-02-25 00:00:00.000;FRANCO DESTINO;RIM.DIR.90 GG DF FM;NULL;NULL;MEDA PHARMA SPA VIA ROBBIO, 35 CONFIENZA PV;73728;410462
C  2815;MEDA PHARMA S.P.A.;;NULL;OCG/2016/72;ORDINE CAMPION. GRATUITA;E-MAIL;2016-01-20 00:00:00.000;2016;OCG;72;;2016-01-20 00:00:00.000;FRANCO DESTINO;RIM.DIR.90 GG DF FM;NULL;NULL;MEDA PHARMA SPA VIA ROBBIO, 35 CONFIENZA PV;67726;405988
C  2815;MEDA PHARMA S.P.A.;;NULL;OCG/2016/81;ORDINE CAMPION. GRATUITA;E-MAIL BETTY;2016-01-22 00:00:00.000;2016;OCG;81;;2016-01-22 00:00:00.000;FRANCO DESTINO;RIM.DIR.90 GG DF FM;NULL;NULL;MEDA PHARMA SPA VIA ROBBIO, 35 CONFIENZA PV;67937;406241
C  2815;MEDA PHARMA S.P.A.;;NULL;OCG/2016/836;ORDINE CAMPION. GRATUITA;E-MAIL;2016-07-20 00:00:00.000;2016;OCG;836;;2016-07-20 00:00:00.000;FRANCO DESTINO;RIM.DIR.90 GG DF FM;NULL;NULL;MEDA PHARMA SPA VIA ROBBIO, 35 CONFIENZA PV;96894;426745
C  2815;MEDA PHARMA S.P.A.;;NULL;OCG/2016/860;ORDINE CAMPION. GRATUITA;E-MAIL;2016-07-25 00:00:00.000;2016;OCG;860;;2016-07-25 00:00:00.000;FRANCO DESTINO;RIM.DIR.90 GG DF FM;NULL;NULL;MEDA PHARMA SPA VIA VALOSA DI SOPRA, 9 MONZA MB;98140;427215
C  2815;MEDA PHARMA S.P.A.;;NULL;OCG/2016/937;ORDINE CAMPION. GRATUITA;E-MAIL;2016-08-31 00:00:00.000;2016;OCG;937;;2016-08-31 00:00:00.000;FRANCO DESTINO;RIM.DIR.90 GG DF FM;NULL;NULL;MEDA PHARMA SPA VIA ROBBIO, 35 CONFIENZA PV;101698;429565
C  2815;MEDA PHARMA S.P.A.;;NULL;OCG/2017/258;ORDINE CAMPION. GRATUITA;E-MAIL;2017-03-07 00:00:00.000;2017;OCG;258;;2017-03-07 00:00:00.000;FRANCO DESTINO;RIM.DIR.90 GG DF FM;NULL;NULL;MEDA PHARMA SPA VIA VALOSA DI SOPRA, 9 MONZA MB;128767;449603
C  2815;MEDA PHARMA S.P.A.;;NULL;OCG/2017/533;ORDINE CAMPION. GRATUITA;E-MAIL;2017-05-08 00:00:00.000;2017;OCG;533;;2017-05-08 00:00:00.000;FRANCO DESTINO;RIM.DIR.90 GG DF FM;NULL;NULL;MEDA PHARMA SPA VIA ROBBIO, 35 CONFIENZA PV;140069;456349
C  2815;MEDA PHARMA S.P.A.;;NULL;OCG/2017/570;ORDINE CAMPION. GRATUITA;E-MAIL M.V.;2017-05-15 00:00:00.000;2017;OCG;570;;2017-05-15 00:00:00.000;FRANCO DESTINO;RIM.DIR.90 GG DF FM;NULL;NULL;MEDA PHARMA SPA VIA ROBBIO, 35 CONFIENZA PV;141233;457130
C  2815;MEDA PHARMA S.P.A.;;NULL;OCG/2017/730;ORDINE CAMPION. GRATUITA;E-MAIL;2017-06-15 00:00:00.000;2017;OCG;730;;2017-06-15 00:00:00.000;FRANCO DESTINO;RIM.DIR.90 GG DF FM;NULL;NULL;MEDA PHARMA SPA VIA VALOSA DI SOPRA, 9 MONZA MB;146822;460963
C  2815;MEDA PHARMA S.P.A.;;NULL;OCG/2017/924;ORDINE CAMPION. GRATUITA;E-MAIL;2017-07-31 00:00:00.000;2017;OCG;924;;2017-07-31 00:00:00.000;FRANCO DESTINO;RIM.DIR.90 GG DF FM;NULL;NULL;MEDA PHARMA SPA VIA ROBBIO, 35 CONFIENZA PV;154054;466350
C  2623;MEDITERRANEA PRODUCTOS DE LIMPIEZA SRL MPL;A    61;ZSCHIMMER & SCHWARZ SPAGNA S.A.;OCG/2016/235;ORDINE CAMPION. GRATUITA;e-mail;2016-02-22 00:00:00.000;2016;OCG;235;;2016-02-23 00:00:00.000;DAP CHIVA VALENCIA;RIM.DIR.90 GG DF;NULL;NULL;;73334;410012
C  2623;MEDITERRANEA PRODUCTOS DE LIMPIEZA SRL MPL;A    61;ZSCHIMMER & SCHWARZ SPAGNA S.A.;OCG/2016/482;ORDINE CAMPION. GRATUITA;482;2016-04-22 00:00:00.000;2016;OCG;482;;2016-04-22 00:00:00.000;DAP CHIVA VALENCIA;RIM.DIR.90 GG DF;NULL;NULL;;82691;416699
C  2434;MENGOLI FRANCO;;NULL;OCG/2016/970;ORDINE CAMPION. GRATUITA;970;2016-09-09 00:00:00.000;2016;OCG;970;;2016-09-09 00:00:00.000;NULL;NULL;NULL;NULL;;103281;430692
C  2440;MICRONA SRL;;NULL;OCG/2017/673;ORDINE CAMPION. GRATUITA;E-MAIL;2017-06-05 00:00:00.000;2017;OCG;673;;2017-06-05 00:00:00.000;NULL;NULL;NULL;NULL;;144630;459485
C  2440;MICRONA SRL;;NULL;OCG/2017/674;ORDINE CAMPION. GRATUITA;E-MAIL;2017-06-05 00:00:00.000;2017;OCG;674;;2017-06-05 00:00:00.000;NULL;NULL;NULL;NULL;;144633;459486
C   159;MIL MIL 76 S.P.A.;;NULL;OCG/2016/259;ORDINE CAMPION. GRATUITA;259;2016-02-26 00:00:00.000;2016;OCG;259;;2016-02-26 00:00:00.000;FRANCO DESTINO;RIM.DIR.120 GG DF FM;NULL;NULL;;73900;410506
C   159;MIL MIL 76 S.P.A.;;NULL;OCG/2016/316;ORDINE CAMPION. GRATUITA;316;2016-03-08 00:00:00.000;2016;OCG;316;;2016-03-08 00:00:00.000;FRANCO DESTINO;RIM.DIR.120 GG DF FM;NULL;NULL;;75775;411688
C   159;MIL MIL 76 S.P.A.;;NULL;OCG/2016/349;ORDINE CAMPION. GRATUITA;349;2016-03-16 00:00:00.000;2016;OCG;349;;2016-03-16 00:00:00.000;FRANCO DESTINO;RIM.DIR.120 GG DF FM;NULL;NULL;;76938;412605
C   159;MIL MIL 76 S.P.A.;;NULL;OCG/2016/576;ORDINE CAMPION. GRATUITA;576;2016-05-16 00:00:00.000;2016;OCG;576;;2016-05-16 00:00:00.000;FRANCO DESTINO;RIM.DIR.120 GG DF FM;NULL;NULL;;85913;419267
C   159;MIL MIL 76 S.P.A.;;NULL;OCG/2016/732;ORDINE CAMPION. GRATUITA;732;2016-06-23 00:00:00.000;2016;OCG;732;;2016-06-23 00:00:00.000;FRANCO DESTINO;RIM.DIR.120 GG DF FM;NULL;NULL;;92567;423576
C   159;MIL MIL 76 S.P.A.;;NULL;OCG/2016/772;ORDINE CAMPION. GRATUITA;772;2016-06-29 00:00:00.000;2016;OCG;772;;2016-06-29 00:00:00.000;FRANCO DESTINO;RIM.DIR.120 GG DF FM;NULL;NULL;;93516;424345
C   159;MIL MIL 76 S.P.A.;;NULL;OCG/2016/807;ORDINE CAMPION. GRATUITA;807;2016-07-11 00:00:00.000;2016;OCG;807;;2016-07-11 00:00:00.000;FRANCO DESTINO;RIM.DIR.120 GG DF FM;NULL;NULL;;95653;425644
C   159;MIL MIL 76 S.P.A.;;NULL;OCG/2016/876;ORDINE CAMPION. GRATUITA;876;2016-07-26 00:00:00.000;2016;OCG;876;;2016-07-26 00:00:00.000;FRANCO DESTINO;RIM.DIR.120 GG DF FM;NULL;NULL;;98566;427536
C   159;MIL MIL 76 S.P.A.;;NULL;OCG/2016/986;ORDINE CAMPION. GRATUITA;986;2016-09-14 00:00:00.000;2016;OCG;986;;2016-09-14 00:00:00.000;FRANCO DESTINO;RIM.DIR.120 GG DF FM;NULL;NULL;;103795;431206
C   159;MIL MIL 76 S.P.A.;;NULL;OCG/2017/37;ORDINE CAMPION. GRATUITA;37;2017-01-16 00:00:00.000;2017;OCG;37;;2017-01-16 00:00:00.000;FRANCO DESTINO;RIM.DIR.120 GG DF FM;NULL;NULL;;120504;443419
C   159;MIL MIL 76 S.P.A.;;NULL;OCG/2017/542;ORDINE CAMPION. GRATUITA;542;2017-05-09 00:00:00.000;2017;OCG;542;;2017-05-09 00:00:00.000;FRANCO DESTINO;RIM.DIR.120 GG DF FM;NULL;NULL;;140114;456400
C   159;MIL MIL 76 S.P.A.;;NULL;OCG/2017/606;ORDINE CAMPION. GRATUITA;606;2017-05-19 00:00:00.000;2017;OCG;606;;2017-05-19 00:00:00.000;FRANCO DESTINO;RIM.DIR.120 GG DF FM;NULL;NULL;;142602;457894
C   159;MIL MIL 76 S.P.A.;;NULL;OCG/2017/607;ORDINE CAMPION. GRATUITA;607;2017-05-19 00:00:00.000;2017;OCG;607;;2017-05-19 00:00:00.000;FRANCO DESTINO;RIM.DIR.120 GG DF FM;NULL;NULL;;142603;457898
C   159;MIL MIL 76 S.P.A.;;NULL;OCG/2017/624;ORDINE CAMPION. GRATUITA;624;2017-05-24 00:00:00.000;2017;OCG;624;;2017-05-24 00:00:00.000;FRANCO DESTINO;RIM.DIR.120 GG DF FM;NULL;NULL;;143107;458192
C   159;MIL MIL 76 S.P.A.;;NULL;OCG/2017/974;ORDINE CAMPION. GRATUITA;974;2017-08-31 00:00:00.000;2017;OCG;974;;2017-08-31 00:00:00.000;FRANCO DESTINO;RIM.DIR.120 GG DF FM;NULL;NULL;;156500;468281
C  2208;MINCIOCCHI DANIELE;;NULL;OCG/2016/491;ORDINE CAMPION. GRATUITA;TELEFONICO;2016-04-26 00:00:00.000;2016;OCG;491;;2016-04-26 00:00:00.000;NULL;NULL;NULL;NULL;;82908;416867
C  2208;MINCIOCCHI DANIELE;;NULL;OCG/2016/643;ORDINE CAMPION. GRATUITA;E-MAIL;2016-05-31 00:00:00.000;2016;OCG;643;;2016-05-31 00:00:00.000;NULL;NULL;NULL;NULL;;88663;420941
C  2208;MINCIOCCHI DANIELE;;NULL;OCG/2017/418;ORDINE CAMPION. GRATUITA;E-MAIL;2017-04-07 00:00:00.000;2017;OCG;418;;2017-04-13 00:00:00.000;NULL;NULL;NULL;NULL;;136974;453951
C  2208;MINCIOCCHI DANIELE;;NULL;OCG/2017/471;ORDINE CAMPION. GRATUITA;E-MAIL;2017-04-23 00:00:00.000;2017;OCG;471;;2017-04-26 00:00:00.000;NULL;NULL;NULL;NULL;;138501;454973
C  2208;MINCIOCCHI DANIELE;;NULL;OCG/2017/682;ORDINE CAMPION. GRATUITA;E-MAIL;2017-06-07 00:00:00.000;2017;OCG;682;;2017-06-07 00:00:00.000;NULL;NULL;NULL;NULL;;145187;459820
C  2208;MINCIOCCHI DANIELE;;NULL;OCG/2017/700;ORDINE CAMPION. GRATUITA;E-MAIL;2017-06-10 00:00:00.000;2017;OCG;700;;2017-06-12 00:00:00.000;NULL;NULL;NULL;NULL;;145857;460339
C  2208;MINCIOCCHI DANIELE;;NULL;OCG/2017/847;ORDINE CAMPION. GRATUITA;847;2017-07-12 00:00:00.000;2017;OCG;847;;2017-07-12 00:00:00.000;NULL;NULL;NULL;NULL;;151244;464157
C  2272;MIRATO SPA;;NULL;OCG/2017/608;ORDINE CAMPION. GRATUITA;608;2017-05-19 00:00:00.000;2017;OCG;608;;2017-05-19 00:00:00.000;FRANCO DESTINO;RIC.BANC.120 GG DF FM;NULL;NULL;;142604;457899
C  2272;MIRATO SPA;;NULL;OCG/2017/612;ORDINE CAMPION. GRATUITA;612;2017-05-22 00:00:00.000;2017;OCG;612;;2017-05-22 00:00:00.000;FRANCO DESTINO;RIC.BANC.120 GG DF FM;NULL;NULL;;142740;458001
C  2839;MKA ROMA S.r.L.;A    30;COSMETIC & SOLUTIONS di SERAFINI SABRINA;OCG/2017/1005;ORDINE CAMPION. GRATUITA;E-MAIL;2017-09-08 00:00:00.000;2017;OCG;1005;;2017-09-08 00:00:00.000;FRANCO DESTINO;RIC.BANC.30 GG DF FM;NULL;NULL;MKA ROMA SRL VIA DORANDO PETRI, 13 TIVOLI TERME ROMA;157856;469222
C  2887;MOELLHAUSEN S.P.A.;;NULL;OCG/2016/1139;ORDINE CAMPION. GRATUITA;E-MAIL;2016-10-19 00:00:00.000;2016;OCG;1139;;2016-10-19 00:00:00.000;NULL;NULL;NULL;NULL;;109093;435110
C  2887;MOELLHAUSEN S.P.A.;;NULL;OCG/2017/404;ORDINE CAMPION. GRATUITA;E-MAIL A.B.;2017-04-11 00:00:00.000;2017;OCG;404;;2017-04-11 00:00:00.000;NULL;NULL;NULL;NULL;;136535;453532
C   622;MONASTERO CISTERCENSE DI;;NULL;OCG/2016/1183;ORDINE CAMPION. GRATUITA;E-MAIL;2016-11-03 00:00:00.000;2016;OCG;1183;;2016-11-03 00:00:00.000;FRANCO DESTINO;RIM.DIR.30 GG DF FM;NULL;NULL;;111041;436501
C   622;MONASTERO CISTERCENSE DI;;NULL;OCG/2017/857;ORDINE CAMPION. GRATUITA;E-MAIL;2017-07-17 00:00:00.000;2017;OCG;857;;2017-07-17 00:00:00.000;FRANCO DESTINO;RIM.DIR.30 GG DF FM;NULL;NULL;;151869;464751
